Date,Open,High,Low,Close,Adj Close,Volume
2011-09-16,14.126428604125977,15.102143287658691,14.108214378356934,14.350713729858398,12.11882209777832,3872584800
2011-09-23,14.295714378356934,14.616070747375488,13.793213844299316,13.948928833007812,11.779528617858887,3072375600
2011-09-30,13.825714111328125,13.88892936706543,12.651429176330566,13.477499961853027,11.381415367126465,4049469200
2011-10-07,13.420714378356934,14.616070747375488,13.160357475280762,14.586786270141602,12.318181037902832,2632131600
2011-10-14,14.886786460876465,15.239286422729492,14.07892894744873,14.118213653564453,11.922480583190918,3794344400
2011-10-21,14.217857360839844,14.60714340209961,13.95535659790039,14.453213691711426,12.205384254455566,2504779200
2011-10-28,14.39285659790039,14.618928909301758,14.043571472167969,14.395357131958008,12.15652084350586,2008871200
2011-11-04,14.358214378356934,14.571429252624512,13.648214340209961,13.757857322692871,11.618169784545898,2276383200
2011-11-11,13.807499885559082,13.96928596496582,13.410714149475098,13.478928565979004,11.382621765136719,2346612800
2011-11-18,13.532856941223145,13.571070671081543,13.068214416503906,13.106785774230957,11.068358421325684,1657210800
2011-11-25,13.157856941223145,13.89285659790039,12.975713729858398,13.854642868041992,11.699902534484863,1770148800
2011-12-02,13.922499656677246,14.157500267028809,13.812856674194336,13.952142715454102,11.78223991394043,1700966400
2011-12-09,14.030357360839844,14.121429443359375,13.488571166992188,13.533571243286133,11.428766250610352,1600076800
2011-12-16,13.584285736083984,14.254643440246582,13.556071281433105,14.233928680419922,12.020201683044434,1459530800
2011-12-23,14.274642944335938,14.610357284545898,14.267499923706055,14.468570709228516,12.218351364135742,979115200
2011-12-30,14.411070823669434,14.948213577270508,14.410357475280762,14.929642677307129,12.607710838317871,1013174400
2012-01-06,14.991786003112793,15.276785850524902,14.95535659790039,15.049642562866211,12.709052085876465,1398185600
2012-01-13,14.989286422729492,15.406070709228516,14.952142715454102,15.276785850524902,12.900867462158203,1007448400
2012-01-20,15.267499923706055,16.230356216430664,14.983928680419922,15.879643440246582,13.409967422485352,2549974000
2012-01-27,15.869285583496094,16.392499923706055,15.848929405212402,16.25428581237793,13.726346015930176,1527576400
2012-02-03,16.332143783569336,17.741071701049805,16.270000457763672,17.61321449279785,14.87392520904541,2144340800
2012-02-10,17.534286499023438,18.796070098876953,17.379642486572266,17.936071395874023,15.146568298339844,4059588400
2012-02-17,17.96821403503418,18.493928909301758,17.867856979370117,18.4424991607666,15.574231147766113,2192730400
2012-02-24,18.559642791748047,19.578929901123047,18.43857192993164,19.445356369018555,16.42112159729004,3198322400
2012-03-02,19.437143325805664,19.5528564453125,18.43642807006836,19.356786727905273,16.346330642700195,3366053600
2012-03-09,19.436071395874023,21.42892837524414,19.396785736083984,20.912857055664062,17.660388946533203,4095618800
2012-03-16,20.882856369018555,21.77321434020996,20.64285659790039,21.405000686645508,18.07598304748535,3811298400
2012-03-23,21.44607162475586,22.194643020629883,21.22857093811035,21.78071403503418,18.393278121948242,2897059200
2012-03-30,21.741785049438477,22.66642951965332,21.354999542236328,22.63142967224121,19.11168098449707,3378228000
2012-04-06,22.361785888671875,23.0,22.16071319580078,22.241785049438477,18.782636642456055,2798213600
2012-04-13,22.289642333984375,22.310714721679688,20.425357818603516,20.979999542236328,17.717084884643555,4725210000
2012-04-20,21.12071418762207,22.071428298950195,19.821428298950195,21.703571319580078,18.3281307220459,4515509600
2012-04-27,21.609643936157227,21.6492862701416,20.67357063293457,20.779285430908203,17.54758644104004,2341805200
2012-05-04,20.610000610351562,20.65571403503418,19.95464324951172,20.375713348388672,17.206790924072266,2301266800
2012-05-11,20.178571701049805,20.516786575317383,18.932857513427734,18.932857513427734,15.98833179473877,2506624400
2012-05-18,19.06999969482422,20.58928680419922,18.6492862701416,20.190000534057617,17.049951553344727,3139396400
2012-05-25,20.163928985595703,20.76785659790039,19.945356369018555,20.633214950561523,17.42424201965332,1730120000
2012-06-01,20.3271427154541,20.61857032775879,19.58928680419922,20.41857147216797,17.242977142333984,2247420000
2012-06-08,20.41428565979004,21.01785659790039,20.239286422729492,20.411785125732422,17.23725128173828,2013314800
2012-06-15,20.39285659790039,21.071428298950195,20.3410701751709,20.631071090698242,17.422428131103516,1822366000
2012-06-22,20.68000030517578,20.792499542236328,20.20035743713379,20.323213577270508,17.162446975708008,1351224000
2012-06-29,20.64285659790039,21.94071388244629,20.508928298950195,21.783571243286133,18.395687103271484,1547688800
2012-07-06,21.681785583496094,22.138214111328125,21.167142868041992,21.389286041259766,18.062713623046875,2207657200
2012-07-13,21.5339298248291,21.97678565979004,21.428571701049805,21.940000534057617,18.527795791625977,1595874000
2012-07-20,21.89392852783203,21.944286346435547,20.35714340209961,20.531429290771484,17.338281631469727,2734524800
2012-07-27,20.53607177734375,22.014286041259766,20.413928985595703,21.706785202026367,18.33084487915039,1962066400
2012-08-03,21.91535758972168,22.321428298950195,21.841428756713867,22.168928146362305,18.72110939025879,1403819200
2012-08-10,22.096786499023438,22.8075008392334,22.0964298248291,22.726428985595703,19.27431297302246,1325816800
2012-08-17,22.85714340209961,24.10285758972168,22.81464385986328,23.66535758972168,20.070615768432617,2854317200
2012-08-24,23.55392837524414,24.31678581237793,23.412500381469727,23.70964241027832,20.108171463012695,1637272000
2012-08-31,23.83035659790039,24.22464370727539,23.47321319580078,24.15250015258789,20.483762741088867,1433784800
2012-09-07,24.2160701751709,24.48214340209961,23.428571701049805,24.39214324951172,20.687002182006836,2632240800
2012-09-14,24.641429901123047,25.142499923706055,24.5674991607666,24.953571319580078,21.16315269470215,2035451600
2012-09-21,25.086071014404297,25.18107032775879,23.58392906188965,24.332857131958008,20.63672637939453,2900738400
2012-09-28,24.241071701049805,24.32535743713379,23.237499237060547,23.814285278320312,20.196918487548828,2501704800
2012-10-05,23.757143020629883,23.78571319580078,22.269643783569336,22.43214225769043,19.024721145629883,3127034400
2012-10-12,22.484285354614258,23.313928604125977,22.280357360839844,22.59428596496582,19.162233352661133,2307950400
2012-10-19,22.537500381469727,22.692142486572266,21.626785278320312,21.769285202026367,18.462553024291992,3212815200
2012-10-26,21.765356063842773,21.928571701049805,20.989286422729492,21.30500030517578,18.068796157836914,1889734000
2012-11-02,21.28178596496582,21.319643020629883,19.11750030517578,19.20535659790039,16.288084030151367,3353221200
2012-11-09,19.30071449279785,19.817142486572266,18.665000915527344,18.77214241027832,15.993387222290039,3245746000
2012-11-16,18.757143020629883,20.426786422729492,18.0625,20.060714721679688,17.091218948364258,3105967200
2012-11-23,20.256071090698242,21.22321319580078,20.092857360839844,21.04857063293457,17.93285369873047,2472299200
2012-11-30,20.956785202026367,21.2353572845459,18.522499084472656,19.544286727905273,16.65123748779297,3534518400
2012-12-07,19.764286041259766,19.828571319580078,18.627857208251953,18.917499542236328,16.117225646972656,3122274400
2012-12-14,18.383928298950195,19.10357093811035,17.901071548461914,18.633214950561523,15.875031471252441,3323930400
2012-12-21,18.302499771118164,18.72321319580078,18.023571014404297,18.395000457763672,15.672073364257812,1529578400
2012-12-28,18.22464370727539,19.821428298950195,18.14714241027832,19.360713958740234,16.49483871459961,1927254000
2013-01-04,19.177499771118164,19.236785888671875,18.399999618530273,18.696786880493164,15.929187774658203,2545947600
2013-01-11,18.60714340209961,18.761428833007812,17.26357078552246,17.952856063842773,15.295376777648926,3105970000
2013-01-18,17.804285049438477,18.392499923706055,16.08035659790039,16.08928680419922,13.70766544342041,3256831200
2013-01-25,16.131786346435547,16.52142906188965,15.535714149475098,16.267499923706055,13.859495162963867,3301191600
2013-02-01,16.396785736083984,16.78571319580078,15.785714149475098,16.722143173217773,14.246843338012695,2888236400
2013-02-08,16.928571701049805,17.319286346435547,16.54357147216797,16.663928985595703,14.279983520507812,2590184800
2013-02-15,16.74464225769043,16.79142951965332,15.8149995803833,15.930713653564453,13.6516695022583,1751013600
2013-02-22,16.04464340209961,16.25428581237793,15.630714416503906,15.764286041259766,13.509048461914062,2114599200
2013-03-01,15.64285659790039,15.649286270141602,14.964285850524902,15.377857208251953,13.177899360656738,2702361200
2013-03-08,15.350000381469727,15.678929328918457,15.183570861816406,15.446429252624512,13.236661911010742,2041054400
2013-03-15,15.64035701751709,16.463214874267578,15.616070747375488,16.168928146362305,13.855802536010742,2468849600
2013-03-22,16.235000610351562,16.7839298248291,15.772143363952637,15.809286117553711,13.54761028289795,1964611600
2013-03-29,15.782142639160156,15.846428871154785,15.1875,15.275713920593262,13.09036922454834,1640914800
2013-04-05,15.160714149475098,15.642499923706055,14.988571166992188,15.511786460876465,13.292672157287598,1695430800
2013-04-12,15.505356788635254,15.505356788635254,13.919285774230957,14.001786231994629,11.998692512512207,2473259600
2013-04-19,13.856071472167969,14.83035659790039,13.753570556640625,14.585000038146973,12.498469352722168,3057922000
2013-04-26,14.63607120513916,16.02107048034668,14.58035659790039,15.911429405212402,13.635141372680664,3024700000
2013-05-03,16.118213653564453,16.633928298950195,16.04107093811035,16.313213348388672,13.979445457458496,2212781200
2013-05-10,16.35607147216797,16.418214797973633,14.960714340209961,15.520713806152344,13.388360023498535,2443736400
2013-05-17,15.680356979370117,16.012500762939453,15.360713958740234,15.790714263916016,13.621258735656738,2131564400
2013-05-24,15.744643211364746,16.23214340209961,15.692856788635254,16.127857208251953,13.912087440490723,1346408000
2013-05-31,16.16071319580078,16.325000762939453,15.501786231994629,15.659285545349121,13.50788688659668,1756907600
2013-06-07,15.589285850524902,16.038570404052734,15.3125,15.569999694824219,13.430869102478027,1691860800
2013-06-14,15.550000190734863,15.581786155700684,14.827500343322754,14.8871431350708,12.84183120727539,1394556800
2013-06-21,14.946070671081543,15.0,14.055000305175781,14.063570976257324,12.131407737731934,1980997200
2013-06-28,13.977143287658691,15.106429100036621,13.888214111328125,15.028571128845215,12.963828086853027,1680364000
2013-07-05,15.01392936706543,15.29464340209961,14.656429290771484,15.260356903076172,13.16377067565918,1532445600
2013-07-12,15.273214340209961,15.531070709228516,15.121786117553711,15.420000076293945,13.301483154296875,1155887600
2013-07-19,15.467857360839844,15.878213882446289,14.95392894744873,15.660714149475098,13.509123802185059,1667344000
2013-07-26,15.546428680419922,16.33357048034668,15.5121431350708,16.309999465942383,14.069204330444336,1286840800
2013-08-02,16.357500076293945,16.853214263916016,16.30928611755371,16.464643478393555,14.202601432800293,1483132000
2013-08-09,16.3799991607666,18.008928298950195,16.201786041259766,17.782499313354492,15.44068431854248,2759906800
2013-08-16,17.862499237060547,18.347856521606445,17.792856216430664,17.96285629272461,15.597286224365234,1811600000
2013-08-23,17.973928451538086,18.2214298248291,17.35714340209961,17.560714721679688,15.248106002807617,1525151600
2013-08-30,17.571428298950195,17.937143325805664,17.375,17.688213348388672,15.35881233215332,1185626400
2013-09-06,17.801429748535156,18.139999389648438,16.600357055664062,16.881786346435547,14.658589363098145,2746156000
2013-09-13,16.762142181396484,16.993928909301758,15.972143173217773,16.867856979370117,14.646491050720215,2103326400
2013-09-20,17.071428298950195,17.74678611755371,16.64285659790039,17.364999771118164,15.078166007995605,2379932800
2013-09-27,17.277856826782227,17.58392906188965,16.943214416503906,17.2646427154541,14.991028785705566,1454017600
2013-10-04,17.28071403503418,17.594642639160156,17.08142852783203,17.48714256286621,15.184222221374512,1442406000
2013-10-11,17.392499923706055,18.027856826782227,17.3271427154541,18.01785659790039,15.645048141479492,1354404800
2013-10-18,18.07107162475586,19.016786575317383,18.061071395874023,18.99678611755371,16.49506187438965,1921200400
2013-10-25,18.9757137298584,19.258928298950195,18.376428604125977,18.667856216430664,16.209440231323242,2153900000
2013-11-01,18.71500015258789,18.88892936706543,18.299285888671875,18.303213119506836,15.892822265625,1270726800
2013-11-08,18.377857208251953,18.902856826782227,18.306785583496094,18.862857818603516,16.474393844604492,1190686000
2013-11-15,18.806428909301758,18.89607048034668,18.34535789489746,18.61214256286621,16.255422592163086,1227746800
2013-11-22,18.554285049438477,19.5,18.51892852783203,19.498571395874023,17.029611587524414,1217868400
2013-11-29,19.624286651611328,20.540714263916016,19.56464385986328,20.282142639160156,17.713964462280273,2067030000
2013-12-06,20.206785202026367,20.391786575317383,19.984643936157227,20.019285202026367,17.484390258789062,1565124400
2013-12-13,20.10178565979004,20.10285758972168,19.242856979370117,19.44499969482422,16.98282241821289,1731489200
2013-12-20,19.479642868041992,20.424285888671875,19.457857131958008,20.139286041259766,17.589191436767578,1309282800
2013-12-27,20.136428833007812,20.157499313354492,19.71500015258789,19.754642486572266,17.253257751464844,937283200
2014-01-03,19.7450008392334,19.774999618530273,19.05714225769043,19.161428451538086,16.735149383544922,1659966000
2014-01-10,19.27964210510254,20.007143020629883,18.924285888671875,19.79464340209961,17.28820037841797,1636947200
2014-01-17,19.695714950561523,19.903213500976562,19.282142639160156,19.863571166992188,17.348384857177734,1538490800
2014-01-24,19.78571319580078,19.843570709228516,17.739286422729492,17.849285125732422,15.589164733886719,3231068400
2014-01-31,17.684999465942383,18.402856826782227,17.626785278320312,18.30392837524414,15.986236572265625,1829052400
2014-02-07,18.62071418762207,19.45892906188965,18.47785758972168,19.44392967224121,17.083539962768555,1613595200
2014-02-14,19.37392807006836,19.68535614013672,18.89285659790039,18.969642639160156,16.666826248168945,1152802000
2014-02-21,19.028213500976562,19.091785430908203,18.41428565979004,18.84535789489746,16.557632446289062,1377745600
2014-02-28,18.895713806152344,19.09821319580078,18.64714241027832,18.95535659790039,16.654277801513672,1255441600
2014-03-07,18.967500686645508,19.273571014404297,18.787500381469727,18.951786041259766,16.651145935058594,1135607200
2014-03-14,18.885356903076172,19.15142822265625,18.678571701049805,18.882143020629883,16.589956283569336,1079545600
2014-03-21,18.997499465942383,19.60714340209961,18.797500610351562,19.19499969482422,16.86482810974121,1533840000
2014-03-28,19.2257137298584,19.40999984741211,19.08035659790039,19.24250030517578,16.90656280517578,912758000
2014-04-04,19.278928756713867,19.28571319580078,18.524999618530273,18.695714950561523,16.4261474609375,1254811600
2014-04-11,18.53571319580078,18.84857177734375,18.26178550720215,18.74785614013672,16.471967697143555,1242981600
2014-04-18,18.762142181396484,20.35714340209961,18.71285629272461,20.27750015258789,17.815916061401367,1539963600
2014-04-25,20.161785125732422,21.408214569091797,20.141429901123047,21.124286651611328,18.559906005859375,2097827200
2014-05-02,21.155000686645508,21.586071014404297,20.94285774230957,20.999643325805664,18.450407028198242,1366307600
2014-05-09,20.876428604125977,21.33571434020996,20.726070404052734,21.029285430908203,18.579641342163086,1061793600
2014-05-16,21.022499084472656,21.780357360839844,20.907142639160156,21.688213348388672,19.16181182861328,1226467200
2014-05-23,21.6875,22.745357513427734,21.659643173217773,22.692142486572266,20.048791885375977,1273031200
2014-05-30,22.78499984741211,23.19178581237793,22.23214340209961,23.11964225769043,20.426494598388672,1865368400
2014-06-06,23.21071434020996,23.762500762939453,22.9375,23.072500228881836,20.38484001159668,1304426400
2014-06-13,23.049999237060547,23.1875,22.719999313354492,22.96500015258789,20.289865493774414,755416000
2014-06-20,22.962499618530273,23.137500762939453,22.412500381469727,22.725000381469727,20.077821731567383,1012504000
2014-06-27,22.704999923706055,23.524999618530273,22.6924991607666,23.50749969482422,20.7691707611084,812364400
2014-07-04,23.53499984741211,24.200000762939453,23.3799991607666,23.760000228881836,20.99225425720215,791248000
2014-07-11,23.84000015258789,24.274999618530273,23.142499923706055,23.272499084472656,20.56154441833496,932000800
2014-07-18,23.405000686645508,24.469999313354492,23.2549991607666,24.25749969482422,21.431800842285156,1131644000
2014-07-25,24.212499618530273,24.860000610351562,23.832500457763672,23.899999618530273,21.115951538085938,927132000
2014-08-01,23.725000381469727,24.155000686645508,23.524999618530273,23.6200008392334,20.86857032775879,918684000
2014-08-08,23.565000534057617,24.392499923706055,23.31999969482422,24.375,21.64273452758789,689108000
2014-08-15,24.475000381469727,25.272499084472656,24.21500015258789,25.145000457763672,22.326425552368164,1008396000
2014-08-22,25.072500228881836,25.69499969482422,25.047500610351562,25.5625,22.69713020324707,953740000
2014-08-29,25.71500015258789,25.934999465942383,24.447500228881836,24.530000686645508,21.780366897583008,1237192000
2014-09-05,24.700000762939453,25.770000457763672,24.03499984741211,25.357500076293945,22.51511001586914,1831530800
2014-09-12,25.302499771118164,25.762500762939453,24.72249984741211,25.447500228881836,22.59501838684082,1156306400
2014-09-19,25.572500228881836,25.735000610351562,24.43000030517578,24.467500686645508,21.724868774414062,1389427200
2014-09-26,24.63249969482422,25.385000228881836,24.510000228881836,24.975000381469727,22.175487518310547,1066600000
2014-10-03,24.860000610351562,25.594999313354492,24.577499389648438,25.2549991607666,22.424097061157227,1029584800
2014-10-10,25.172500610351562,25.50749969482422,23.795000076293945,24.065000534057617,21.36748504638672,1426766800
2014-10-17,24.375,26.262500762939453,24.202499389648438,26.207500457763672,23.269832611083984,1518634800
2014-10-24,26.295000076293945,26.842500686645508,26.13249969482422,26.7450008392334,23.747079849243164,890580800
2014-10-31,27.002500534057617,27.575000762939453,26.802499771118164,27.174999237060547,24.12888526916504,843602800
2014-11-07,27.1875,28.362499237060547,27.100000381469727,28.204999923706055,25.15201759338379,779178400
2014-11-14,28.287500381469727,29.31999969482422,27.802499771118164,29.077499389648438,25.930065155029297,881196000
2014-11-21,29.377500534057617,29.9375,29.00749969482422,29.75,26.52978515625,856955200
2014-11-28,29.8174991607666,29.850000381469727,27.8174991607666,28.872499465942383,25.747270584106445,1012340800
2014-12-05,28.997499465942383,29.020000457763672,27.337499618530273,27.905000686645508,24.88448715209961,968635200
2014-12-12,27.614999771118164,28.162500381469727,26.565000534057617,28.162500381469727,25.114112854003906,1185819600
2014-12-19,28.065000534057617,28.372499465942383,27.915000915527344,28.002500534057617,24.971437454223633,696421200
2014-12-26,28.024999618530273,28.6924991607666,27.552499771118164,27.594999313354492,24.608049392700195,530419200
2015-01-02,27.84749984741211,28.037500381469727,26.157499313354492,27.97249984741211,24.94468116760254,1131030400
2015-01-09,28.167499542236328,28.3125,26.665000915527344,26.704999923706055,23.814380645751953,1117651200
2015-01-16,26.75749969482422,28.11750030517578,26.299999237060547,28.100000381469727,25.058382034301758,923142000
2015-01-23,28.075000762939453,29.797500610351562,27.25749969482422,29.725000381469727,26.507490158081055,1714248000
2015-01-30,29.600000381469727,30.127500534057617,29.020000457763672,29.985000610351562,26.739347457885742,1243184800
2015-02-06,30.0049991607666,31.8700008392334,29.607500076293945,31.614999771118164,28.304174423217773,1170564800
2015-02-13,31.81999969482422,32.25749969482422,31.412500381469727,32.11249923706055,28.749574661254883,798714800
2015-02-20,32.154998779296875,33.400001525878906,31.65250015258789,32.60499954223633,29.190500259399414,1420599200
